id,class_session_id,lesson_question_id,user_id,group_id,logged_in_user,text,updated_on,parent_id,ip,visible
220028,7272,13253,10177,NULL,NULL,"1- Titanium,&lt;br /&gt;Ti","2017-10-11 19:42:15",0,24.114.86.142,1
220029,7272,13253,10876,NULL,NULL,"Il take uranium ","2017-10-11 19:48:22",0,184.151.111.167,1
220030,7272,13253,10180,NULL,NULL,"Phosphorus ","2017-10-11 19:53:06",0,24.114.86.134,1
220031,7272,13253,10352,NULL,NULL,"&lt;p&gt;Element: Phosphorous&lt;/p&gt;

&lt;p&gt;&nbsp;&lt;/p&gt;
","2017-10-11 19:55:31",0,173.177.140.7,1
220032,7272,13253,10355,NULL,NULL,"Mercury (Hg)","2017-10-11 19:58:58",0,184.151.127.182,1
220033,7272,13253,10253,NULL,NULL,"Element: Hydrogen&lt;br /&gt;","2017-10-11 19:59:25",0,204.48.95.182,1
220034,7272,13253,10352,NULL,NULL,"&lt;p&gt;Element: Potassium&lt;/p&gt;
","2017-10-11 20:00:36",0,173.177.140.7,1
220035,7272,13253,10352,NULL,NULL,"&lt;p&gt;nevermind&lt;/p&gt;
","2017-10-11 20:00:46",220031,173.177.140.7,1
220037,7272,13253,10258,NULL,NULL,"&lt;p&gt;1-Bromine (Br)&lt;/p&gt;
","2017-10-11 20:24:51",0,198.168.48.222,1
220038,7272,13253,10235,NULL,NULL,"&lt;p&gt;Fe: Iron&lt;/p&gt;
","2017-10-11 20:28:21",0,198.168.48.222,1
220039,7272,13253,10268,NULL,NULL,"&lt;p&gt;Ag: Silver&lt;/p&gt;
","2017-10-11 20:30:10",0,198.168.48.222,1
220040,7272,13253,10199,NULL,NULL,"&lt;p&gt;Element -&amp;gt; C : Carbon&lt;/p&gt;
","2017-10-11 20:30:29",0,198.168.48.223,1
220048,7272,13253,10194,NULL,NULL,"&lt;p&gt;Cu Copper&lt;/p&gt;
","2017-10-11 20:54:20",0,107.179.155.98,1
220058,7272,13253,10257,NULL,NULL,"&lt;p&gt;Li: Lithium&lt;/p&gt;
","2017-10-11 20:59:27",0,198.168.48.222,1
220060,7272,13253,10255,NULL,NULL,"&lt;p&gt;1) Mercury&lt;/p&gt;
","2017-10-11 21:02:02",0,198.168.48.222,0
220061,7272,13253,10267,NULL,NULL,"&lt;p&gt;Fluorine&nbsp;&lt;/p&gt;

&lt;p&gt;F&lt;/p&gt;
","2017-10-11 21:02:40",0,198.168.48.222,1
220062,7272,13253,10856,NULL,NULL,"Platinum ","2017-10-11 21:04:49",0,24.114.90.244,1
220063,7272,13253,10255,NULL,NULL,"&lt;p&gt;1) Iodine&lt;/p&gt;
","2017-10-11 21:05:46",0,198.168.48.222,1
220064,7272,13253,10255,NULL,NULL,"&lt;p&gt;Please forget about this one!&lt;/p&gt;
","2017-10-11 21:06:24",220060,198.168.48.222,1
220118,7272,13253,10173,NULL,NULL,"Arsenic (As) ","2017-10-11 23:27:04",0,198.168.48.222,1
220119,7272,13253,10269,NULL,NULL,"&lt;p&gt;Gold (Au)&lt;/p&gt;
","2017-10-11 23:29:12",0,70.82.35.47,1
220122,7272,13253,10190,NULL,NULL,"&lt;p&gt;Aluminum&nbsp;&lt;/p&gt;
","2017-10-12 00:36:39",0,65.94.8.90,1
220124,7272,13253,10196,NULL,NULL,"Oxygen ","2017-10-12 02:02:23",0,24.114.88.116,1
220125,7272,13253,10197,NULL,NULL,"&lt;p&gt;Zinc&lt;/p&gt;
","2017-10-12 02:27:11",0,70.24.200.98,1
220127,7272,13253,10247,NULL,NULL,"&lt;p&gt;Strontium&lt;/p&gt;
","2017-10-12 02:35:53",0,70.80.29.159,1
220130,7272,13253,10176,NULL,NULL,"&lt;p&gt;Ca: Calcium&lt;/p&gt;
","2017-10-12 03:31:10",0,65.38.77.35,1
220133,7272,13253,10178,NULL,NULL,"&lt;p&gt;Element: Cesium (Cs)&lt;/p&gt;
","2017-10-12 04:34:19",0,174.93.135.251,1
220134,7272,13253,10179,NULL,NULL,Rubidium(Rb),"2017-10-12 04:49:26",0,24.114.105.98,1
220137,7272,13253,10248,NULL,NULL,"&lt;p&gt;Tellurium&lt;/p&gt;
","2017-10-12 05:08:57",0,70.30.240.81,1
220142,7272,13253,10232,NULL,NULL,Chlorine,"2017-10-12 06:31:20",0,184.161.229.157,1
